entity,CM,ARR,CHD,VD,IHD,CCD,VOO,OTH
P23528,0.000434361550196038,0.0,2.7165379135107672e-05,0.0,0.00014342940674583418,0.0,0.0,0.00033635951673204696
Q9P246,0.0002510999940897631,0.0,2.7181589069905792e-05,0.0,0.0,0.0,0.0,6.688296806141781e-05
O95256,1.447040309774139e-05,0.0,0.0,0.0,3.798439454212787e-05,0.0,0.0,0.0
O00522,0.0,0.0,0.00010848604764651928,0.0,0.0,0.0,0.0,4.220197533982471e-05
Q9BTC8,5.779728013175446e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9H2M9,1.44706471931201e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.1116439638195006e-05
Q8IWI9,2.89262485135727e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.220533328479593e-05
Q99972,1.447077929030211e-05,0.0,0.0,0.0,1.198800254579101e-05,0.0,0.0,0.0
P04080,6.874442305754497e-05,0.0,0.0,0.0,1.1987351903796063e-05,0.0,0.0,0.0
P05538,0.0,0.0,2.7190235101404923e-05,0.0,0.0,0.0,0.0,0.0
P08910,0.0,0.0,0.0,0.0,2.3964655752500606e-05,0.0,0.0,0.0
Q96Q05,0.0,0.0012219901422938016,0.0,0.0001295411855888758,2.393066570126412e-05,0.0,0.0,6.68095649523364e-05
Q96HP0,0.0,0.0,2.7190235101404923e-05,0.0,0.0,0.0,0.0,0.0
Q92583,0.000259159697447557,0.0,0.0,0.0,0.0014546194611120722,0.0,0.0,8.416108653996707e-05
P18089,0.0,0.00026293347738478814,0.0,0.0,5.976467855581125e-05,0.0006879614676016249,0.0,4.2163897701930074e-05
Q2M3R5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.220655416207052e-05
P15559,1.446943505560846e-05,0.0,0.0,0.0,3.798185345919727e-05,0.0,0.0,6.689807646619264e-05
Q08999,0.0,3.33277086341377e-05,8.612437181852445e-05,0.0,0.0,0.0,0.0,2.111422277201696e-05
P01112,1.4469417796997836e-05,0.0,2.718769677633614e-05,0.0,1.1986874646258423e-05,0.0,0.0,6.689799667262443e-05
Q6P1A2,8.674665447704496e-05,0.0,2.718684373758508e-05,0.0,3.798061644200994e-05,0.0,0.0,0.0
Q03468,0.0,0.00013291125433589646,0.0,0.0,0.0,0.0,0.0,0.0
Q2M3C7,6.874234583047355e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.2203652784528e-05
P37173,1.4194604596136603e-05,0.00010355603239527342,0.011837499455599388,0.005178029091231011,0.0005578827199405539,8.600015229901504e-05,0.0013130692523207243,2.0713621660603518e-05
P21781,0.0,0.0,0.0,0.0,1.1987922875816461e-05,0.0,0.0,2.1116492065251845e-05
P16444,0.0,0.0,0.0,0.0,1.198737400567081e-05,0.0,0.0,6.690078356623048e-05
Q8IZJ1,0.00018697350946609586,0.0,0.0,0.0,0.0001549098576477313,0.0,0.0,0.0
Q9H832,0.0,0.0,0.0,0.0,0.0002471987598221967,0.0,0.0,0.0
Q8NER5,1.44706471931201e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.1116439638195006e-05
Q6P2Q9,0.0001732696281554915,0.0,0.0,0.0,1.19860988372384e-05,0.0,0.0,0.0
Q9UHI8,6.869895892449385e-05,0.0,0.00017189369787283724,4.330837342280713e-05,0.00035789911212016733,0.0,0.0,0.00010022836956406226
P23786,0.002324797734197655,0.00010505869768861776,0.0,0.0002146749100612103,0.0004666266441774197,0.0,0.0,0.0017664496328772688
O14649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116745211164826e-05
Q9UNA1,0.0,0.0,0.00021480500047058544,8.655709413346192e-05,0.0,0.0,0.0,0.0
P26583,0.00057306523482291,0.0,0.0,0.0,0.0009590207837337469,0.0,0.0,0.000627618318114831
Q9Y6K9,1.4469156840882397e-05,0.0,8.612454335759009e-05,0.0,3.7981123153493216e-05,0.0,0.0,0.0
P05362,0.010080079656349654,0.0028889212621850675,0.0007693295673068119,0.002641692784788215,0.022641362628784033,0.0004978510320683932,0.004084297242630327,0.006373337612610124
P11047,0.0,3.3331283034086175e-05,0.0,0.0,0.0,0.0,0.0,0.0
Q6DJT9,0.0,0.0,0.00021482359497671796,0.0,0.0,0.0,0.0,0.0
P52948-4,2.8927469407060106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q9UPP1,0.0,0.0,5.432507014009569e-05,0.0,0.0,0.0,0.0,0.00018907500806150418
P09616,4.583821602798469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00029341146587991346
